2,3,1,1,1,14,8,1,2,2,1,1,3,1,1,1
2,2,2,1,1,14,8,1,2,1,1,2,1,1,1,1
1,2,2,1,1,6,1,1,2,1,1,1,1,3,1,1
1,2,1,1,1,6,1,1,2,1,3,2,3,1,1,1
1,3,3,1,1,14,8,1,2,1,1,2,1,1,1,1
1,2,2,2,2,7,1,1,2,2,1,1,3,1,1,1
1,1,2,1,1,6,1,1,2,2,1,1,1,3,1,1
2,1,1,2,2,5,8,1,2,2,1,2,1,1,1,1
2,4,3,1,1,14,8,1,2,2,1,2,1,4,2,1
1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,1
2,2,2,1,1,14,8,1,2,2,1,2,1,3,1,1
1,2,2,1,1,14,8,1,2,1,1,2,1,1,1,1
1,1,3,1,1,1,1,1,2,2,1,2,1,1,1,1
1,4,2,2,2,4,3,2,2,2,1,2,1,1,1,1
1,3,2,1,1,1,1,2,2,2,1,2,1,1,1,1
1,2,3,1,1,9,1,2,2,2,1,2,1,3,1,1
3,2,2,1,1,10,1,1,2,2,1,1,1,3,1,1
1,3,2,1,1,2,1,2,2,2,1,1,1,1,1,1
1,2,3,1,1,10,1,1,2,2,1,2,1,3,2,1
1,2,1,5,4,15,10,1,2,2,1,2,2,4,1,1
1,2,2,2,2,1,1,1,2,2,1,2,1,3,1,1
1,2,3,1,1,4,3,2,2,2,1,2,1,3,2,1
1,2,2,2,2,1,1,2,2,2,1,1,1,3,1,1
2,2,2,2,2,1,1,1,2,2,1,2,1,3,1,1
1,2,2,1,1,7,1,1,2,1,2,2,1,3,2,1
1,1,2,1,1,1,1,1,2,2,1,2,1,3,1,1
2,2,2,1,1,14,8,1,2,1,3,2,1,3,1,1
2,2,2,1,1,5,4,1,2,1,1,2,1,3,1,1
2,2,2,1,1,7,1,2,2,1,1,1,1,3,1,1
1,2,2,1,1,1,1,2,2,1,1,1,1,3,1,1
2,2,2,1,1,10,2,1,2,1,2,2,1,1,1,1
1,1,2,1,1,6,1,1,2,2,1,2,1,3,1,1
1,1,2,1,1,4,2,1,2,2,1,1,1,3,1,1
2,1,3,1,1,6,2,1,2,2,1,2,1,3,1,1
1,1,2,2,2,4,2,1,2,2,1,2,1,3,1,1
1,1,3,1,1,4,1,1,2,2,1,2,1,1,1,1
1,1,2,2,2,4,1,1,2,2,1,1,1,3,2,1
1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1
1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1
1,2,2,1,1,4,2,1,2,2,1,1,1,3,1,1
1,3,2,2,2,4,2,2,2,2,1,1,3,3,1,1
1,2,3,1,1,4,1,1,2,2,1,2,1,1,1,1
3,2,2,2,2,15,10,1,2,2,1,2,3,1,1,1
2,1,2,1,1,4,1,1,2,1,3,1,1,3,1,1
1,2,2,2,2,6,1,1,2,1,1,1,1,3,1,1
2,1,3,1,1,13,1,2,2,1,3,1,1,1,1,1
1,2,2,2,2,1,1,1,2,1,1,2,1,3,1,1
1,2,2,1,1,7,1,2,2,2,1,2,3,1,1,1
1,3,3,2,2,14,8,1,2,1,1,2,1,1,1,1
1,2,1,2,2,6,1,1,2,2,1,2,1,3,2,1
1,2,3,2,2,13,1,1,2,2,1,1,1,3,1,1
1,1,2,2,2,14,8,1,2,2,1,1,1,3,1,1
3,3,2,1,1,9,1,1,2,2,1,1,1,3,1,1
2,3,2,1,1,9,2,2,1,1,1,2,1,3,2,0
1,2,2,1,1,9,1,2,1,1,1,1,1,3,2,0
1,3,3,1,1,7,1,2,1,1,3,2,1,3,2,0
2,1,3,1,1,1,2,2,1,2,1,2,1,3,1,0
2,1,3,2,2,1,2,2,1,2,1,2,1,3,1,0
1,1,3,1,1,10,1,2,1,2,1,2,1,3,2,0
2,2,2,1,1,11,2,2,1,2,1,1,1,3,2,0
1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,0
1,2,2,1,1,1,1,2,1,1,3,1,1,3,1,0
1,1,3,1,1,1,1,2,1,1,2,2,1,3,2,0
1,4,2,1,1,11,1,2,1,1,2,1,1,3,2,0
1,3,3,1,1,3,1,2,1,1,3,1,1,1,1,0
2,3,1,1,1,14,8,1,1,1,1,2,1,3,1,0
1,2,3,1,1,11,1,2,1,1,1,2,1,3,1,0
2,2,2,1,1,1,1,2,1,1,1,1,1,3,1,0
1,2,3,1,1,1,1,2,1,1,3,2,1,1,2,0
2,1,3,1,1,13,1,1,1,1,1,2,1,1,2,0
2,2,2,1,1,9,2,2,1,1,3,2,1,1,2,0
2,2,3,1,1,1,1,2,1,1,1,2,1,3,1,0
1,1,3,2,2,10,1,2,1,1,1,1,1,1,1,0
1,1,2,2,2,10,1,2,1,1,1,1,1,3,2,0
2,3,2,1,1,5,4,1,1,2,1,2,1,2,2,0
2,3,1,1,1,1,1,2,1,2,1,2,1,1,1,0
1,1,3,1,1,12,7,1,1,2,1,2,1,1,1,0
1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,0
1,4,3,1,1,11,1,2,1,2,1,2,1,1,1,0
2,3,3,1,1,13,1,2,1,1,2,2,1,1,1,0
1,1,2,1,1,1,1,2,1,1,3,1,1,3,2,0
2,2,2,1,1,9,1,1,1,1,2,2,1,1,1,0
1,3,2,1,1,11,1,1,1,1,3,1,1,3,1,0
3,1,3,1,1,6,1,2,1,1,1,2,1,3,1,0
2,2,3,1,1,12,7,2,1,1,3,1,1,1,2,0
1,2,2,1,1,7,1,2,1,1,1,2,1,3,2,0
2,2,3,1,1,9,1,2,1,1,3,2,1,1,2,1
2,2,2,1,1,9,1,2,1,2,1,1,1,3,1,1
1,3,2,1,1,1,1,2,1,2,1,1,1,3,1,1
1,3,2,1,1,6,1,1,1,2,1,2,1,3,1,1
2,3,2,1,1,4,3,1,1,2,1,1,1,3,2,1
2,3,3,1,1,6,2,2,1,1,2,1,1,2,1,1
1,3,3,1,1,9,2,1,1,1,1,2,1,3,1,1
2,2,2,1,1,1,2,2,1,2,1,1,1,3,1,1
2,2,2,1,1,13,2,2,1,2,1,2,1,3,1,1
1,3,2,1,1,4,3,1,1,2,1,2,1,3,1,1
1,3,2,1,1,14,8,1,1,2,1,2,1,3,1,1
1,2,2,1,1,13,1,2,1,2,1,1,1,3,1,1
2,2,2,2,2,14,8,1,1,2,1,2,1,3,1,1
2,2,2,1,1,14,8,1,1,2,1,2,1,1,1,1
1,2,2,1,1,11,2,2,1,2,1,1,1,3,1,1
1,2,2,1,1,10,3,1,1,2,1,1,1,3,1,1
1,3,3,1,1,15,10,1,1,2,1,2,1,1,1,1
1,1,2,2,2,3,1,2,1,2,1,1,1,2,1,1
1,3,2,1,1,4,3,1,1,2,1,2,1,1,1,1
1,1,3,2,2,6,2,1,1,2,1,1,1,3,1,1
1,2,2,1,1,10,1,2,1,2,1,1,1,3,1,1
1,2,2,2,2,4,3,1,1,1,3,1,1,3,1,1
1,3,3,2,2,2,1,2,1,2,1,2,3,1,1,1
1,2,2,2,2,10,1,2,1,1,3,1,1,3,1,1
1,2,2,1,1,2,2,2,1,1,3,2,1,3,1,0
1,2,2,1,1,11,1,1,1,1,3,1,1,3,2,0
1,3,3,1,1,7,1,2,1,2,1,2,3,3,1,0
1,3,3,1,1,12,6,2,1,1,1,1,1,1,1,0
1,3,3,1,1,4,3,1,1,1,3,2,1,1,2,0
1,2,3,1,1,8,5,2,1,1,3,1,1,1,1,0
1,2,2,1,1,10,1,2,1,1,3,2,1,3,2,0
2,2,3,2,2,11,2,1,1,1,2,2,1,1,1,0
1,3,2,1,1,1,2,1,1,1,3,2,1,3,2,0
1,2,3,1,1,10,1,2,1,1,1,1,1,3,1,0
2,2,2,1,1,10,1,2,1,1,3,2,1,3,2,0
1,3,1,1,1,11,2,1,1,2,1,2,1,1,2,0
2,2,2,1,1,9,2,2,1,1,3,1,1,3,2,0
2,2,3,1,1,3,2,2,1,1,3,2,1,3,1,0
1,2,2,1,1,11,2,2,1,2,1,2,1,1,2,0
1,2,2,1,1,1,2,2,1,2,1,2,1,3,1,0
1,2,3,1,1,9,2,2,1,2,1,1,1,3,1,0
1,3,3,1,1,9,2,2,1,2,1,1,1,1,1,0
2,1,2,1,1,13,1,1,1,2,1,2,1,2,1,0
1,2,3,1,1,10,2,2,1,1,3,1,1,3,1,0
2,2,2,1,1,11,2,1,1,2,1,2,1,3,1,0
1,3,2,2,2,1,1,1,1,1,3,1,1,3,1,0
2,2,2,1,1,13,1,1,1,1,2,2,1,1,2,0
1,3,2,1,1,10,1,2,1,1,3,1,1,1,1,0
1,1,2,2,2,2,1,2,1,1,3,1,1,3,1,0
1,1,2,2,2,11,1,1,1,1,1,1,1,3,1,0
2,3,3,1,1,14,8,1,1,1,3,1,1,1,2,0
2,1,3,1,1,1,2,1,1,1,2,2,1,1,2,0
1,2,1,2,2,1,2,2,1,1,1,1,1,3,2,0
1,2,2,1,1,1,1,2,1,1,3,2,1,1,2,0
1,2,3,1,1,1,1,1,1,1,2,2,1,1,1,0
1,3,2,1,1,1,1,2,1,1,3,2,1,3,2,0
1,3,3,1,1,7,1,2,1,1,3,1,1,3,2,0
1,2,2,1,1,11,1,2,1,1,3,1,1,3,2,0
1,3,1,1,1,12,1,1,2,1,1,2,3,3,1,0
1,3,3,1,1,7,1,1,1,2,1,1,1,3,1,0
1,2,3,2,2,10,2,2,1,2,1,1,1,3,1,0
2,2,3,2,2,12,6,1,1,2,1,2,1,1,2,0
1,3,3,1,1,14,8,1,1,2,1,1,1,1,1,0
1,3,3,1,1,11,2,2,1,1,3,1,1,1,2,0
1,3,3,1,1,1,1,2,1,1,3,2,1,1,1,0
1,2,2,2,2,1,1,1,1,1,3,1,1,3,2,0
1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,0
1,2,3,1,1,3,1,2,1,1,3,2,1,3,2,0
1,2,2,1,1,1,2,2,1,1,2,1,1,3,1,0
1,2,1,5,4,15,10,1,2,2,1,2,2,4,1,0
1,2,3,1,1,10,1,1,2,2,1,1,1,3,1,0
1,2,1,1,1,6,1,1,1,2,1,1,1,3,1,0
1,2,2,1,1,1,3,1,1,2,1,2,1,3,1,0
2,3,2,1,1,1,1,2,1,1,3,1,1,3,2,0
2,1,3,1,1,13,1,2,1,1,2,2,1,1,2,0
3,1,1,1,1,9,1,1,2,1,1,2,1,3,2,0
1,1,2,1,1,1,1,2,1,1,3,1,1,3,2,0
2,2,2,1,1,6,1,1,1,1,2,2,1,3,2,0
3,3,2,2,2,15,10,1,2,2,1,1,1,3,1,1
1,2,2,2,2,6,1,1,2,2,1,2,1,3,1,1
1,1,2,1,1,9,1,1,2,2,1,2,1,3,1,1
1,2,2,1,1,1,2,1,1,2,1,2,1,3,1,1
2,2,2,2,2,6,1,2,2,2,1,1,1,3,1,1
1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,0
1,2,2,1,1,6,1,1,2,2,1,1,1,3,1,1
1,4,1,2,2,2,1,2,2,2,1,1,1,3,1,1
1,3,2,1,1,11,3,1,2,2,1,1,1,3,1,1
1,1,2,2,2,6,1,1,2,2,1,2,1,3,1,1
1,2,2,2,2,9,2,2,2,1,1,1,1,3,1,1
1,1,2,1,1,10,1,1,2,1,1,2,1,3,1,1
1,1,3,1,1,1,3,1,2,1,1,1,1,3,1,1
2,2,3,1,1,1,1,1,2,2,1,2,1,3,1,1
1,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1
1,2,2,1,1,4,1,2,2,1,1,1,1,3,1,1
1,2,3,2,2,14,8,1,2,1,1,2,1,3,1,1
1,2,3,1,1,7,1,2,2,1,1,1,1,3,1,1
1,1,3,2,2,13,1,1,1,2,1,2,1,3,1,1
1,1,2,1,1,4,1,1,2,2,1,2,1,3,1,1
1,2,1,1,1,1,4,2,2,2,1,1,3,1,1,0
2,2,1,5,4,15,10,1,2,2,1,2,2,4,1,0
1,1,1,1,1,9,1,1,2,2,1,2,1,3,1,1
1,1,2,2,2,3,1,1,2,2,1,2,1,3,1,1
1,2,3,1,1,1,1,2,2,2,1,2,3,1,1,1
1,1,3,2,2,4,3,1,2,2,1,1,1,4,1,1
1,2,2,1,1,14,8,1,2,2,1,2,1,1,2,1
1,2,3,1,1,2,2,1,2,2,1,2,1,3,1,1
2,1,2,1,1,10,1,2,2,2,1,2,1,3,1,1
2,2,2,1,1,9,1,1,2,2,1,1,1,3,2,1
2,2,2,1,1,7,2,1,2,1,1,1,1,3,1,1
2,2,2,1,1,14,8,1,2,2,1,2,1,1,1,1
1,2,2,2,2,6,8,1,2,2,1,2,1,3,1,1
2,2,2,1,1,10,1,1,2,1,1,1,1,3,1,1
1,1,2,1,1,1,5,1,2,1,1,1,1,3,2,1
1,3,2,2,2,7,1,1,2,2,1,1,1,3,1,1
1,1,3,1,1,13,1,1,2,2,1,2,1,1,1,1
1,2,2,1,1,13,1,1,2,2,1,1,1,2,1,1
1,2,2,1,1,6,1,2,2,2,1,1,1,3,1,1
1,2,2,1,1,4,3,2,2,2,1,1,1,3,1,1
3,2,2,2,2,3,1,2,2,2,1,1,1,3,1,1
1,2,2,2,2,13,1,2,2,2,1,1,1,3,1,1
2,3,3,1,1,13,2,2,2,2,1,2,1,1,1,1
1,2,2,2,2,10,1,1,2,2,1,1,1,3,1,1
1,2,2,1,1,3,1,1,2,2,1,1,1,1,2,1
2,1,3,1,1,1,1,1,2,2,1,2,1,1,1,1
1,2,3,1,1,13,1,1,2,2,1,1,1,1,1,1
1,2,2,1,1,6,2,2,2,2,1,1,1,3,1,1
2,2,2,1,1,14,8,1,2,1,3,2,1,1,1,1
1,3,2,1,1,4,3,1,2,2,1,2,1,2,1,1
2,1,3,1,1,9,1,1,2,1,1,1,1,1,1,1
2,2,2,1,1,4,1,1,2,2,1,1,3,3,1,1
1,1,3,1,1,4,1,1,1,2,1,1,1,2,1,1
2,2,2,1,1,9,1,1,2,1,1,1,1,3,1,1
2,1,3,2,2,14,8,1,2,2,1,2,1,1,1,1
1,2,2,1,1,1,2,2,2,1,1,1,1,3,1,1
2,2,2,1,1,13,1,1,2,2,1,2,1,1,1,1
2,1,2,1,1,1,1,1,2,2,1,2,1,3,1,1
2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1
1,1,3,1,1,13,1,1,2,2,1,2,1,1,1,1
1,2,2,1,1,1,1,1,2,2,1,2,1,3,1,1
2,2,2,1,1,10,1,1,2,2,1,1,1,3,1,1
1,2,2,2,2,3,1,2,2,2,1,1,1,3,1,1
1,2,2,2,2,10,1,1,2,2,1,2,3,3,1,1
1,2,1,2,2,7,1,1,2,2,1,2,1,1,1,1
2,1,3,1,1,1,1,1,2,2,1,1,1,3,1,1
2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1
1,2,2,1,1,2,2,1,2,2,1,1,3,3,1,1
1,3,2,2,2,14,8,2,2,2,1,2,1,3,1,1
1,3,3,1,1,10,1,2,2,2,1,2,1,3,1,1
1,2,3,1,1,3,1,1,2,2,1,2,1,1,1,1
2,3,2,1,1,13,1,1,2,2,1,1,1,3,1,1
3,2,2,2,2,12,2,2,2,2,1,2,1,3,1,1
2,2,2,1,1,4,2,1,2,2,1,2,1,3,1,1
2,3,2,1,1,13,1,1,2,2,1,2,1,3,1,1
2,2,3,1,1,9,2,1,2,1,3,1,1,3,1,1
1,1,3,1,1,7,1,1,2,1,1,2,1,2,1,1
2,1,3,1,1,14,8,1,2,2,1,2,1,1,1,1
2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1
1,1,2,1,1,6,1,1,2,2,1,2,1,3,1,1
1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1
1,1,2,1,1,4,1,1,2,2,1,1,1,3,1,1
1,2,2,2,2,2,1,1,2,2,1,2,1,3,1,1
1,3,2,1,1,7,1,2,2,2,1,1,3,3,1,1
1,1,3,2,2,12,2,2,2,2,1,2,1,3,1,1
2,2,2,1,1,1,1,2,2,1,1,1,1,3,1,1
2,2,3,2,2,14,8,2,2,1,1,1,1,3,1,1
1,1,1,1,1,13,1,1,2,2,1,2,1,3,2,1
1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1
